"","date","PAR_fnf","DNP_fnf","FOL_fnf","ISB_fnf","KWH_fnf","EXC_fnf","MIL_fnf","NHG_fnf","NML_fnf","ORO_fnf","PFT_fnf","SHA_fnf","SUC_fnf","YRS_fnf"
"962",2009-05-19,160.542881177656,355.69744326098,339.507505407049,62.7373045132985,51.5556660075118,246.686462572547,381.747771908645,5.40552546274104,232.280517689958,232.521469720427,459.679592500853,179.388260126094,4.87322432790206,336.073287798114
"963",2009-05-20,150.973415584344,316.085437681466,290.428415942032,65.9588562757978,51.4207730499091,234.852773870113,352.069759059503,4.96856894914557,205.556881740436,197.735486424012,415.467456070546,145.059891054135,4.6336718235872,294.377548653182
"964",2009-05-21,158.344066070697,335.54139327341,290.326219610022,57.78724929337,56.0291605229809,247.645849444044,375.83907451663,4.7146501877187,222.669050636734,186.251058292311,374.599527373715,132.953114945938,4.04602095944449,293.812764899874
"965",2009-05-22,171.838308416124,368.728779970687,288.17261268256,44.9666011196217,64.0558325401914,267.176464062724,391.811102115795,4.43364427535845,231.060885725707,182.148515188839,351.481667783709,129.807220715268,4.02596499543366,282.619946772018
"966",2009-05-23,167.656660054952,348.419668129731,245.367701621225,47.3464050091884,55.7517478316036,254.793754953926,363.946098121851,4.33465401693623,205.831416596024,169.746784813655,317.788388558721,136.341970003995,3.92764245726328,240.303323539196
"967",2009-05-24,149.999955669313,317.692184121855,223.961561923329,40.1784216347876,48.9125720182706,240.475673986548,364.761673826904,4.1381876406843,180.036845463538,229.807847556745,324.628570234907,165.736255015384,3.90779239032706,224.820668545547
"968",2009-05-25,146.861740738651,358.935803132615,228.132342531272,45.6845511658528,52.2953511226839,211.041316478318,402.041053252592,3.97643076041295,176.861252011621,230.52392419228,343.798957479193,133.166698787819,3.89743373565059,195.789112478707
"969",2009-05-26,141.783348263876,348.247263064573,214.503099749375,49.6841515339748,65.4985419811963,192.605174406321,407.341917824098,3.78840474893679,165.104978157727,181.607688867982,323.770857106009,120.268895227827,4.78599346366558,148.009706877731
"970",2009-05-27,155.066480084328,330.632156063978,186.059803348012,47.2392619002522,72.3265735730464,199.093152246673,418.648542345955,3.42718087870247,163.511132555831,163.320717502848,291.642368552065,118.42845634675,5.35779629631503,128.752816534254
"971",2009-05-28,152.583483147178,346.768019341019,135.194681739646,45.1553176434948,58.4752585776176,174.42793004693,433.788105303565,2.79140170569328,187.249963927894,145.685829338542,293.637119150728,122.436088976049,5.57015276129754,122.88220807459
